drugA_name,drugA Conc (µM),drugB_name,drugB Conc (µM),cell_line,single_resp_1,single_resp_2,X/X0
MK-4827,10.0,MK-8669,0.00011,VCAP,0.5698014284804944,1.0414427917513576,0.45272
MK-4827,10.0,MK-8669,0.0005,VCAP,0.5698014284804944,1.0414421283896993,0.40206
MK-4827,10.0,MK-8669,0.00223,VCAP,0.5698014284804944,0.8530021636905445,0.36442
MK-4827,10.0,MK-8669,0.01,VCAP,0.5698014284804944,0.8309824009663821,0.40326
MK-4827,0.223,MK-8776,0.0925,VCAP,1.030149737523004,1.0114119318409553,0.89422
MK-4827,0.223,MK-8776,0.325,VCAP,1.030149737523004,0.9098595587723469,0.87487
MK-4827,0.223,MK-8776,1.15,VCAP,1.030149737523004,0.7583411946894631,0.70924
MK-4827,0.223,MK-8776,4.0,VCAP,1.030149737523004,0.6356403037298806,0.62797
MK-4827,0.775,MK-8776,0.0925,VCAP,1.0279738707727177,1.0114119318409553,0.86138
MK-4827,0.775,MK-8776,0.325,VCAP,1.0279738707727177,0.9098595587723469,0.77075
MK-4827,0.775,MK-8776,1.15,VCAP,1.0279738707727177,0.7583411946894631,0.68845
MK-4827,0.775,MK-8776,4.0,VCAP,1.0279738707727177,0.6356403037298806,0.59893
MK-4827,2.75,MK-8776,0.0925,VCAP,0.9893169712109909,1.0114119318409553,0.75387
MK-4827,2.75,MK-8776,0.325,VCAP,0.9893169712109909,0.9098595587723469,0.71953
MK-4827,2.75,MK-8776,1.15,VCAP,0.9893169712109909,0.7583411946894631,0.6708
MK-4827,2.75,MK-8776,4.0,VCAP,0.9893169712109909,0.6356403037298806,0.58038
MK-4827,10.0,MK-8776,0.0925,VCAP,0.5698014284804944,1.0114119318409553,0.57179
MK-4827,10.0,MK-8776,0.325,VCAP,0.5698014284804944,0.9098595587723469,0.49237
MK-4827,10.0,MK-8776,1.15,VCAP,0.5698014284804944,0.7583411946894631,0.3652
MK-4827,10.0,MK-8776,4.0,VCAP,0.5698014284804944,0.6356403037298806,0.39302
MK-4827,0.223,SN-38,0.000115,VCAP,1.030149737523004,1.048320385250478,0.89514
MK-4827,0.223,SN-38,0.0004,VCAP,1.030149737523004,1.023797865323792,0.91722
MK-4827,0.223,SN-38,0.00143,VCAP,1.030149737523004,0.9642427803611981,0.97499
MK-4827,0.223,SN-38,0.005,VCAP,1.030149737523004,0.8402796536301954,0.73875
MK-4827,0.775,SN-38,0.000115,VCAP,1.0279738707727177,1.048320385250478,0.77036
MK-4827,0.775,SN-38,0.0004,VCAP,1.0279738707727177,1.023797865323792,0.7886
MK-4827,0.775,SN-38,0.00143,VCAP,1.0279738707727177,0.9642427803611981,0.84693
MK-4827,0.775,SN-38,0.005,VCAP,1.0279738707727177,0.8402796536301954,0.74717
MK-4827,2.75,SN-38,0.000115,VCAP,0.9893169712109909,1.048320385250478,0.80455
MK-4827,2.75,SN-38,0.0004,VCAP,0.9893169712109909,1.023797865323792,0.76954
MK-4827,2.75,SN-38,0.00143,VCAP,0.9893169712109909,0.9642427803611981,0.74978
MK-4827,2.75,SN-38,0.005,VCAP,0.9893169712109909,0.8402796536301954,0.61302
MK-4827,10.0,SN-38,0.000115,VCAP,0.5698014284804944,1.048320385250478,0.34258
MK-4827,10.0,SN-38,0.0004,VCAP,0.5698014284804944,1.023797865323792,0.34611
MK-4827,10.0,SN-38,0.00143,VCAP,0.5698014284804944,0.9642427803611981,0.31609
MK-4827,10.0,SN-38,0.005,VCAP,0.5698014284804944,0.8402796536301954,0.24257
MK-5108,0.075,BEZ-235,0.0045,VCAP,1.0070272657617674,1.0006076951653733,0.94991
MK-5108,0.075,BEZ-235,0.02,VCAP,1.0070272657617674,0.8579617423862014,0.76143
MK-5108,0.075,BEZ-235,0.09,VCAP,1.0070272657617674,0.6067537003830709,0.51297
MK-5108,0.075,BEZ-235,0.4,VCAP,1.0070272657617674,0.35093087844464427,0.29899
MK-5108,0.225,BEZ-235,0.0045,VCAP,0.9884470788543746,1.0006076951653733,0.85964
MK-5108,0.225,BEZ-235,0.02,VCAP,0.9884470788543746,0.8579617423862014,0.86754
MK-5108,0.225,BEZ-235,0.09,VCAP,0.9884470788543746,0.6067537003830709,0.47142
MK-5108,0.225,BEZ-235,0.4,VCAP,0.9884470788543746,0.35093087844464427,0.30416
MK-5108,0.675,BEZ-235,0.0045,VCAP,0.8440779939466989,1.0006076951653733,0.90556
MK-5108,0.675,BEZ-235,0.02,VCAP,0.8440779939466989,0.8579617423862014,0.57936
MK-5108,0.675,BEZ-235,0.09,VCAP,0.8440779939466989,0.6067537003830709,0.42913
MK-5108,0.675,BEZ-235,0.4,VCAP,0.8440779939466989,0.35093087844464427,0.27316
MK-5108,2.0,BEZ-235,0.0045,VCAP,0.3644210991571629,1.0006076951653733,0.37111
MK-5108,2.0,BEZ-235,0.02,VCAP,0.3644210991571629,0.8579617423862014,0.28505
MK-5108,2.0,BEZ-235,0.09,VCAP,0.3644210991571629,0.6067537003830709,0.26589
MK-5108,2.0,BEZ-235,0.4,VCAP,0.3644210991571629,0.35093087844464427,0.19075
MK-5108,0.075,MK-2206,0.045,VCAP,1.0070272657617674,0.852847860032542,0.82295
MK-5108,0.075,MK-2206,0.2,VCAP,1.0070272657617674,0.7107395064709109,0.72988
MK-5108,0.075,MK-2206,0.9,VCAP,1.0070272657617674,0.4813040541037852,0.44055
MK-5108,0.075,MK-2206,4.0,VCAP,1.0070272657617674,0.29308065699387875,0.23211
MK-5108,0.225,MK-2206,0.045,VCAP,0.9884470788543746,0.852847860032542,0.90178
MK-5108,0.225,MK-2206,0.2,VCAP,0.9884470788543746,0.7107395064709109,0.69462
MK-5108,0.225,MK-2206,0.9,VCAP,0.9884470788543746,0.4813040541037852,0.44311
MK-5108,0.225,MK-2206,4.0,VCAP,0.9884470788543746,0.29308065699387875,0.26574
MK-5108,0.675,MK-2206,0.045,VCAP,0.8440779939466989,0.852847860032542,0.74154
MK-5108,0.675,MK-2206,0.2,VCAP,0.8440779939466989,0.7107395064709109,0.53494
MK-5108,0.675,MK-2206,0.9,VCAP,0.8440779939466989,0.4813040541037852,0.28284
MK-5108,0.675,MK-2206,4.0,VCAP,0.8440779939466989,0.29308065699387875,0.14477
MK-5108,2.0,MK-2206,0.045,VCAP,0.3644210991571629,0.852847860032542,0.26849
MK-5108,2.0,MK-2206,0.2,VCAP,0.3644210991571629,0.7107395064709109,0.18493
MK-5108,2.0,MK-2206,0.9,VCAP,0.3644210991571629,0.4813040541037852,0.14505
MK-5108,2.0,MK-2206,4.0,VCAP,0.3644210991571629,0.29308065699387875,0.1088
MK-5108,0.075,MK-4827,0.223,VCAP,1.0070272657617674,1.030149737523004,1.08073
MK-5108,0.075,MK-4827,0.775,VCAP,1.0070272657617674,1.0279738707727177,0.89407
MK-5108,0.075,MK-4827,2.75,VCAP,1.0070272657617674,0.9893169712109909,0.86598
MK-5108,0.075,MK-4827,10.0,VCAP,1.0070272657617674,0.5698014284804944,0.45246
MK-5108,0.225,MK-4827,0.223,VCAP,0.9884470788543746,1.030149737523004,0.96545
MK-5108,0.225,MK-4827,0.775,VCAP,0.9884470788543746,1.0279738707727177,0.91578
MK-5108,0.225,MK-4827,2.75,VCAP,0.9884470788543746,0.9893169712109909,0.89582
MK-5108,0.225,MK-4827,10.0,VCAP,0.9884470788543746,0.5698014284804944,0.40411
MK-5108,0.675,MK-4827,0.223,VCAP,0.8440779939466989,1.030149737523004,0.70318
MK-5108,0.675,MK-4827,0.775,VCAP,0.8440779939466989,1.0279738707727177,0.70831
MK-5108,0.675,MK-4827,2.75,VCAP,0.8440779939466989,0.9893169712109909,0.65889
MK-5108,0.675,MK-4827,10.0,VCAP,0.8440779939466989,0.5698014284804944,0.35843
MK-5108,2.0,MK-4827,0.223,VCAP,0.3644210991571629,1.030149737523004,0.67499
MK-5108,2.0,MK-4827,0.775,VCAP,0.3644210991571629,1.0279738707727177,0.68702
MK-5108,2.0,MK-4827,2.75,VCAP,0.3644210991571629,0.9893169712109909,0.63035
MK-5108,2.0,MK-4827,10.0,VCAP,0.3644210991571629,0.5698014284804944,0.32872
MK-5108,0.075,MK-8669,0.00011,VCAP,1.0070272657617674,1.0414427917513576,1.04533
MK-5108,0.075,MK-8669,0.0005,VCAP,1.0070272657617674,1.0414421283896993,0.91755
MK-5108,0.075,MK-8669,0.00223,VCAP,1.0070272657617674,0.8530021636905445,0.73085
MK-5108,0.075,MK-8669,0.01,VCAP,1.0070272657617674,0.8309824009663821,0.6963
MK-5108,0.225,MK-8669,0.00011,VCAP,0.9884470788543746,1.0414427917513576,1.04351
MK-5108,0.225,MK-8669,0.0005,VCAP,0.9884470788543746,1.0414421283896993,1.02453
MK-5108,0.225,MK-8669,0.00223,VCAP,0.9884470788543746,0.8530021636905445,0.80359
MK-5108,0.225,MK-8669,0.01,VCAP,0.9884470788543746,0.8309824009663821,0.7778
MK-5108,0.675,MK-8669,0.00011,VCAP,0.8440779939466989,1.0414427917513576,0.87998
MK-5108,0.675,MK-8669,0.0005,VCAP,0.8440779939466989,1.0414421283896993,0.74592
MK-5108,0.675,MK-8669,0.00223,VCAP,0.8440779939466989,0.8530021636905445,0.67997
MK-5108,0.675,MK-8669,0.01,VCAP,0.8440779939466989,0.8309824009663821,0.62843
MK-5108,2.0,MK-8669,0.00011,VCAP,0.3644210991571629,1.0414427917513576,0.28876
MK-5108,2.0,MK-8669,0.0005,VCAP,0.3644210991571629,1.0414421283896993,0.23319
MK-5108,2.0,MK-8669,0.00223,VCAP,0.3644210991571629,0.8530021636905445,0.1817
MK-5108,2.0,MK-8669,0.01,VCAP,0.3644210991571629,0.8309824009663821,0.15573
MK-5108,0.075,MK-8776,0.0925,VCAP,1.0070272657617674,1.0114119318409553,0.96808
MK-5108,0.075,MK-8776,0.325,VCAP,1.0070272657617674,0.9098595587723469,0.91212
MK-5108,0.075,MK-8776,1.15,VCAP,1.0070272657617674,0.7583411946894631,0.757
MK-5108,0.075,MK-8776,4.0,VCAP,1.0070272657617674,0.6356403037298806,0.67427
MK-5108,0.225,MK-8776,0.0925,VCAP,0.9884470788543746,1.0114119318409553,0.8851
MK-5108,0.225,MK-8776,0.325,VCAP,0.9884470788543746,0.9098595587723469,0.93783
MK-5108,0.225,MK-8776,1.15,VCAP,0.9884470788543746,0.7583411946894631,0.72934
MK-5108,0.225,MK-8776,4.0,VCAP,0.9884470788543746,0.6356403037298806,0.66625
MK-5108,0.675,MK-8776,0.0925,VCAP,0.8440779939466989,1.0114119318409553,0.82218
MK-5108,0.675,MK-8776,0.325,VCAP,0.8440779939466989,0.9098595587723469,0.82978
MK-5108,0.675,MK-8776,1.15,VCAP,0.8440779939466989,0.7583411946894631,0.627
MK-5108,0.675,MK-8776,4.0,VCAP,0.8440779939466989,0.6356403037298806,0.59642
MK-5108,2.0,MK-8776,0.0925,VCAP,0.3644210991571629,1.0114119318409553,0.31557
MK-5108,2.0,MK-8776,0.325,VCAP,0.3644210991571629,0.9098595587723469,0.31348
MK-5108,2.0,MK-8776,1.15,VCAP,0.3644210991571629,0.7583411946894631,0.25221
MK-5108,2.0,MK-8776,4.0,VCAP,0.3644210991571629,0.6356403037298806,0.37215
MK-5108,0.075,SN-38,0.000115,VCAP,1.0070272657617674,1.048320385250478,1.07497
MK-5108,0.075,SN-38,0.0004,VCAP,1.0070272657617674,1.023797865323792,0.97688
MK-5108,0.075,SN-38,0.00143,VCAP,1.0070272657617674,0.9642427803611981,0.94736
MK-5108,0.075,SN-38,0.005,VCAP,1.0070272657617674,0.8402796536301954,0.8558
MK-5108,0.225,SN-38,0.000115,VCAP,0.9884470788543746,1.048320385250478,0.89106
MK-5108,0.225,SN-38,0.0004,VCAP,0.9884470788543746,1.023797865323792,1.00289
MK-5108,0.225,SN-38,0.00143,VCAP,0.9884470788543746,0.9642427803611981,0.8441
MK-5108,0.225,SN-38,0.005,VCAP,0.9884470788543746,0.8402796536301954,0.85414
MK-5108,0.675,SN-38,0.000115,VCAP,0.8440779939466989,1.048320385250478,0.80275
MK-5108,0.675,SN-38,0.0004,VCAP,0.8440779939466989,1.023797865323792,0.76379
MK-5108,0.675,SN-38,0.00143,VCAP,0.8440779939466989,0.9642427803611981,0.74887
MK-5108,0.675,SN-38,0.005,VCAP,0.8440779939466989,0.8402796536301954,0.65898
MK-5108,2.0,SN-38,0.000115,VCAP,0.3644210991571629,1.048320385250478,0.2682
MK-5108,2.0,SN-38,0.0004,VCAP,0.3644210991571629,1.023797865323792,0.25344
MK-5108,2.0,SN-38,0.00143,VCAP,0.3644210991571629,0.9642427803611981,0.2304
MK-5108,2.0,SN-38,0.005,VCAP,0.3644210991571629,0.8402796536301954,0.4693
MK-8669,0.00011,BEZ-235,0.0045,VCAP,1.0414427917513576,1.0006076951653733,0.95475
MK-8669,0.00011,BEZ-235,0.02,VCAP,1.0414427917513576,0.8579617423862014,0.68859
MK-8669,0.00011,BEZ-235,0.09,VCAP,1.0414427917513576,0.6067537003830709,0.40247
MK-8669,0.00011,BEZ-235,0.4,VCAP,1.0414427917513576,0.35093087844464427,0.30197
MK-8669,0.0005,BEZ-235,0.0045,VCAP,1.0414421283896993,1.0006076951653733,0.72208
MK-8669,0.0005,BEZ-235,0.02,VCAP,1.0414421283896993,0.8579617423862014,0.56875
MK-8669,0.0005,BEZ-235,0.09,VCAP,1.0414421283896993,0.6067537003830709,0.3825
MK-8669,0.0005,BEZ-235,0.4,VCAP,1.0414421283896993,0.35093087844464427,0.3128
MK-8669,0.00223,BEZ-235,0.0045,VCAP,0.8530021636905445,1.0006076951653733,0.60642
MK-8669,0.00223,BEZ-235,0.02,VCAP,0.8530021636905445,0.8579617423862014,0.43059
MK-8669,0.00223,BEZ-235,0.09,VCAP,0.8530021636905445,0.6067537003830709,0.38724
MK-8669,0.00223,BEZ-235,0.4,VCAP,0.8530021636905445,0.35093087844464427,0.31103
MK-8669,0.01,BEZ-235,0.0045,VCAP,0.8309824009663821,1.0006076951653733,0.53076
MK-8669,0.01,BEZ-235,0.02,VCAP,0.8309824009663821,0.8579617423862014,0.38084
MK-8669,0.01,BEZ-235,0.09,VCAP,0.8309824009663821,0.6067537003830709,0.30871
MK-8669,0.01,BEZ-235,0.4,VCAP,0.8309824009663821,0.35093087844464427,0.28051
MK-8669,0.00011,MK-8776,0.0925,VCAP,1.0414427917513576,1.0114119318409553,0.94521
MK-8669,0.00011,MK-8776,0.325,VCAP,1.0414427917513576,0.9098595587723469,0.92296
MK-8669,0.00011,MK-8776,1.15,VCAP,1.0414427917513576,0.7583411946894631,0.74344
MK-8669,0.00011,MK-8776,4.0,VCAP,1.0414427917513576,0.6356403037298806,0.72745
MK-8669,0.0005,MK-8776,0.0925,VCAP,1.0414421283896993,1.0114119318409553,1.05903
MK-8669,0.0005,MK-8776,0.325,VCAP,1.0414421283896993,0.9098595587723469,0.82674
MK-8669,0.0005,MK-8776,1.15,VCAP,1.0414421283896993,0.7583411946894631,0.6663
MK-8669,0.0005,MK-8776,4.0,VCAP,1.0414421283896993,0.6356403037298806,0.74262
MK-8669,0.00223,MK-8776,0.0925,VCAP,0.8530021636905445,1.0114119318409553,0.79021
MK-8669,0.00223,MK-8776,0.325,VCAP,0.8530021636905445,0.9098595587723469,0.7417
MK-8669,0.00223,MK-8776,1.15,VCAP,0.8530021636905445,0.7583411946894631,0.65034
MK-8669,0.00223,MK-8776,4.0,VCAP,0.8530021636905445,0.6356403037298806,0.70091
MK-8669,0.01,MK-8776,0.0925,VCAP,0.8309824009663821,1.0114119318409553,0.70598
MK-8669,0.01,MK-8776,0.325,VCAP,0.8309824009663821,0.9098595587723469,0.72387
MK-8669,0.01,MK-8776,1.15,VCAP,0.8309824009663821,0.7583411946894631,0.59409
MK-8669,0.01,MK-8776,4.0,VCAP,0.8309824009663821,0.6356403037298806,0.7045
MK-8669,0.00011,SN-38,0.000115,VCAP,1.0414427917513576,1.048320385250478,1.11977
MK-8669,0.00011,SN-38,0.0004,VCAP,1.0414427917513576,1.023797865323792,0.95313
MK-8669,0.00011,SN-38,0.00143,VCAP,1.0414427917513576,0.9642427803611981,0.92199
MK-8669,0.00011,SN-38,0.005,VCAP,1.0414427917513576,0.8402796536301954,0.8483
MK-8669,0.0005,SN-38,0.000115,VCAP,1.0414421283896993,1.048320385250478,1.04712
MK-8669,0.0005,SN-38,0.0004,VCAP,1.0414421283896993,1.023797865323792,0.93188
MK-8669,0.0005,SN-38,0.00143,VCAP,1.0414421283896993,0.9642427803611981,0.82057
MK-8669,0.0005,SN-38,0.005,VCAP,1.0414421283896993,0.8402796536301954,0.84569
MK-8669,0.00223,SN-38,0.000115,VCAP,0.8530021636905445,1.048320385250478,0.77429
MK-8669,0.00223,SN-38,0.0004,VCAP,0.8530021636905445,1.023797865323792,0.76579
MK-8669,0.00223,SN-38,0.00143,VCAP,0.8530021636905445,0.9642427803611981,0.72298
MK-8669,0.00223,SN-38,0.005,VCAP,0.8530021636905445,0.8402796536301954,0.67784
MK-8669,0.01,SN-38,0.000115,VCAP,0.8309824009663821,1.048320385250478,0.69144
MK-8669,0.01,SN-38,0.0004,VCAP,0.8309824009663821,1.023797865323792,0.66739
MK-8669,0.01,SN-38,0.00143,VCAP,0.8309824009663821,0.9642427803611981,0.57608
MK-8669,0.01,SN-38,0.005,VCAP,0.8309824009663821,0.8402796536301954,0.60321
MRK-003,0.35,5-FU,0.35,VCAP,1.051043780604543,1.0269364100122451,0.97436
MRK-003,0.35,5-FU,1.08,VCAP,1.051043780604543,1.0269364099546743,0.83305
MRK-003,0.35,5-FU,3.25,VCAP,1.051043780604543,1.0269329040902342,0.87436
MRK-003,0.35,5-FU,10.0,VCAP,1.051043780604543,0.8152405602247416,0.84283
MRK-003,1.08,5-FU,0.35,VCAP,0.9826724671234254,1.0269364100122451,0.93617
MRK-003,1.08,5-FU,1.08,VCAP,0.9826724671234254,1.0269364099546743,0.85651
MRK-003,1.08,5-FU,3.25,VCAP,0.9826724671234254,1.0269329040902342,0.93224
MRK-003,1.08,5-FU,10.0,VCAP,0.9826724671234254,0.8152405602247416,0.79653
MRK-003,3.25,5-FU,0.35,VCAP,0.8813182512202461,1.0269364100122451,0.93337
MRK-003,3.25,5-FU,1.08,VCAP,0.8813182512202461,1.0269364099546743,0.86245
MRK-003,3.25,5-FU,3.25,VCAP,0.8813182512202461,1.0269329040902342,0.80329
MRK-003,3.25,5-FU,10.0,VCAP,0.8813182512202461,0.8152405602247416,0.72305
MRK-003,10.0,5-FU,0.35,VCAP,0.7403855072034361,1.0269364100122451,0.5617
MRK-003,10.0,5-FU,1.08,VCAP,0.7403855072034361,1.0269364099546743,0.54861
MRK-003,10.0,5-FU,3.25,VCAP,0.7403855072034361,1.0269329040902342,0.59736
MRK-003,10.0,5-FU,10.0,VCAP,0.7403855072034361,0.8152405602247416,0.61691
MRK-003,0.35,BEZ-235,0.0045,VCAP,1.051043780604543,1.0006076951653733,0.97794
MRK-003,0.35,BEZ-235,0.02,VCAP,1.051043780604543,0.8579617423862014,0.74844
MRK-003,0.35,BEZ-235,0.09,VCAP,1.051043780604543,0.6067537003830709,0.44861
MRK-003,0.35,BEZ-235,0.4,VCAP,1.051043780604543,0.35093087844464427,0.28851
MRK-003,1.08,BEZ-235,0.0045,VCAP,0.9826724671234254,1.0006076951653733,0.95228
MRK-003,1.08,BEZ-235,0.02,VCAP,0.9826724671234254,0.8579617423862014,0.66224
MRK-003,1.08,BEZ-235,0.09,VCAP,0.9826724671234254,0.6067537003830709,0.46544
MRK-003,1.08,BEZ-235,0.4,VCAP,0.9826724671234254,0.35093087844464427,0.31821
MRK-003,3.25,BEZ-235,0.0045,VCAP,0.8813182512202461,1.0006076951653733,0.75095
MRK-003,3.25,BEZ-235,0.02,VCAP,0.8813182512202461,0.8579617423862014,0.67963
MRK-003,3.25,BEZ-235,0.09,VCAP,0.8813182512202461,0.6067537003830709,0.4207
MRK-003,3.25,BEZ-235,0.4,VCAP,0.8813182512202461,0.35093087844464427,0.26912
MRK-003,10.0,BEZ-235,0.0045,VCAP,0.7403855072034361,1.0006076951653733,0.50022
MRK-003,10.0,BEZ-235,0.02,VCAP,0.7403855072034361,0.8579617423862014,0.28877
MRK-003,10.0,BEZ-235,0.09,VCAP,0.7403855072034361,0.6067537003830709,0.25909
MRK-003,10.0,BEZ-235,0.4,VCAP,0.7403855072034361,0.35093087844464427,0.17606
MRK-003,0.35,L778123,0.325,VCAP,1.051043780604543,0.9213127440732484,0.73477
MRK-003,0.35,L778123,0.8,VCAP,1.051043780604543,0.802477543132194,0.79185
MRK-003,0.35,L778123,2.0,VCAP,1.051043780604543,0.657216282614525,0.63372
MRK-003,0.35,L778123,5.0,VCAP,1.051043780604543,0.570568034739248,0.54883
MRK-003,1.08,L778123,0.325,VCAP,0.9826724671234254,0.9213127440732484,0.81491
MRK-003,1.08,L778123,0.8,VCAP,0.9826724671234254,0.802477543132194,0.76763
MRK-003,1.08,L778123,2.0,VCAP,0.9826724671234254,0.657216282614525,0.64231
MRK-003,1.08,L778123,5.0,VCAP,0.9826724671234254,0.570568034739248,0.56784
MRK-003,3.25,L778123,0.325,VCAP,0.8813182512202461,0.9213127440732484,0.72201
MRK-003,3.25,L778123,0.8,VCAP,0.8813182512202461,0.802477543132194,0.69555
MRK-003,3.25,L778123,2.0,VCAP,0.8813182512202461,0.657216282614525,0.62317
MRK-003,3.25,L778123,5.0,VCAP,0.8813182512202461,0.570568034739248,0.53233
MRK-003,10.0,L778123,0.325,VCAP,0.7403855072034361,0.9213127440732484,0.55142
MRK-003,10.0,L778123,0.8,VCAP,0.7403855072034361,0.802477543132194,0.53517
MRK-003,10.0,L778123,2.0,VCAP,0.7403855072034361,0.657216282614525,0.51219
MRK-003,10.0,L778123,5.0,VCAP,0.7403855072034361,0.570568034739248,0.42215
MRK-003,0.35,AZD1775,0.0325,VCAP,1.051043780604543,1.050095132673411,1.01041
MRK-003,0.35,AZD1775,0.08,VCAP,1.051043780604543,1.0500304924309203,1.20347
MRK-003,0.35,AZD1775,0.2,VCAP,1.051043780604543,0.6741343601698486,0.79965
MRK-003,0.35,AZD1775,0.5,VCAP,1.051043780604543,0.08684999120518454,0.0539
MRK-003,1.08,AZD1775,0.0325,VCAP,0.9826724671234254,1.050095132673411,0.92795
MRK-003,1.08,AZD1775,0.08,VCAP,0.9826724671234254,1.0500304924309203,1.02861
MRK-003,1.08,AZD1775,0.2,VCAP,0.9826724671234254,0.6741343601698486,0.80526
MRK-003,1.08,AZD1775,0.5,VCAP,0.9826724671234254,0.08684999120518454,0.05372
MRK-003,3.25,AZD1775,0.0325,VCAP,0.8813182512202461,1.050095132673411,0.82499
MRK-003,3.25,AZD1775,0.08,VCAP,0.8813182512202461,1.0500304924309203,0.99875
MRK-003,3.25,AZD1775,0.2,VCAP,0.8813182512202461,0.6741343601698486,0.78895
MRK-003,3.25,AZD1775,0.5,VCAP,0.8813182512202461,0.08684999120518454,0.06017
MRK-003,10.0,AZD1775,0.0325,VCAP,0.7403855072034361,1.050095132673411,0.52871
MRK-003,10.0,AZD1775,0.08,VCAP,0.7403855072034361,1.0500304924309203,0.5673
MRK-003,10.0,AZD1775,0.2,VCAP,0.7403855072034361,0.6741343601698486,0.4531
MRK-003,10.0,AZD1775,0.5,VCAP,0.7403855072034361,0.08684999120518454,0.08458
MRK-003,0.35,MK-2206,0.045,VCAP,1.051043780604543,0.852847860032542,0.90981
MRK-003,0.35,MK-2206,0.2,VCAP,1.051043780604543,0.7107395064709109,0.69336
MRK-003,0.35,MK-2206,0.9,VCAP,1.051043780604543,0.4813040541037852,0.45181
MRK-003,0.35,MK-2206,4.0,VCAP,1.051043780604543,0.29308065699387875,0.24895
MRK-003,1.08,MK-2206,0.045,VCAP,0.9826724671234254,0.852847860032542,0.79417
MRK-003,1.08,MK-2206,0.2,VCAP,0.9826724671234254,0.7107395064709109,0.6567
MRK-003,1.08,MK-2206,0.9,VCAP,0.9826724671234254,0.4813040541037852,0.44095
MRK-003,1.08,MK-2206,4.0,VCAP,0.9826724671234254,0.29308065699387875,0.24301
MRK-003,3.25,MK-2206,0.045,VCAP,0.8813182512202461,0.852847860032542,0.73236
MRK-003,3.25,MK-2206,0.2,VCAP,0.8813182512202461,0.7107395064709109,0.59874
MRK-003,3.25,MK-2206,0.9,VCAP,0.8813182512202461,0.4813040541037852,0.39439
MRK-003,3.25,MK-2206,4.0,VCAP,0.8813182512202461,0.29308065699387875,0.17971
MRK-003,10.0,MK-2206,0.045,VCAP,0.7403855072034361,0.852847860032542,0.44634
MRK-003,10.0,MK-2206,0.2,VCAP,0.7403855072034361,0.7107395064709109,0.3604
MRK-003,10.0,MK-2206,0.9,VCAP,0.7403855072034361,0.4813040541037852,0.215
MRK-003,10.0,MK-2206,4.0,VCAP,0.7403855072034361,0.29308065699387875,0.02391
MRK-003,0.35,MK-4827,0.223,VCAP,1.051043780604543,1.030149737523004,1.00315
MRK-003,0.35,MK-4827,0.775,VCAP,1.051043780604543,1.0279738707727177,0.95634
MRK-003,0.35,MK-4827,2.75,VCAP,1.051043780604543,0.9893169712109909,0.8168
MRK-003,0.35,MK-4827,10.0,VCAP,1.051043780604543,0.5698014284804944,0.45627
MRK-003,1.08,MK-4827,0.223,VCAP,0.9826724671234254,1.030149737523004,0.95787
MRK-003,1.08,MK-4827,0.775,VCAP,0.9826724671234254,1.0279738707727177,0.847
MRK-003,1.08,MK-4827,2.75,VCAP,0.9826724671234254,0.9893169712109909,0.77919
MRK-003,1.08,MK-4827,10.0,VCAP,0.9826724671234254,0.5698014284804944,0.49548
MRK-003,3.25,MK-4827,0.223,VCAP,0.8813182512202461,1.030149737523004,0.81163
MRK-003,3.25,MK-4827,0.775,VCAP,0.8813182512202461,1.0279738707727177,0.85909
MRK-003,3.25,MK-4827,2.75,VCAP,0.8813182512202461,0.9893169712109909,0.85239
MRK-003,3.25,MK-4827,10.0,VCAP,0.8813182512202461,0.5698014284804944,0.47245
MRK-003,10.0,MK-4827,0.223,VCAP,0.7403855072034361,1.030149737523004,0.66388
MRK-003,10.0,MK-4827,0.775,VCAP,0.7403855072034361,1.0279738707727177,0.64938
MRK-003,10.0,MK-4827,2.75,VCAP,0.7403855072034361,0.9893169712109909,0.60502
MRK-003,10.0,MK-4827,10.0,VCAP,0.7403855072034361,0.5698014284804944,0.45323
MRK-003,0.35,MK-5108,0.075,VCAP,1.051043780604543,1.0070272657617674,1.03359
MRK-003,0.35,MK-5108,0.225,VCAP,1.051043780604543,0.9884470788543746,1.02283
MRK-003,0.35,MK-5108,0.675,VCAP,1.051043780604543,0.8440779939466989,0.85084
MRK-003,0.35,MK-5108,2.0,VCAP,1.051043780604543,0.3644210991571629,0.28896
MRK-003,1.08,MK-5108,0.075,VCAP,0.9826724671234254,1.0070272657617674,1.00436
MRK-003,1.08,MK-5108,0.225,VCAP,0.9826724671234254,0.9884470788543746,0.9343
MRK-003,1.08,MK-5108,0.675,VCAP,0.9826724671234254,0.8440779939466989,0.78251
MRK-003,1.08,MK-5108,2.0,VCAP,0.9826724671234254,0.3644210991571629,0.24924
MRK-003,3.25,MK-5108,0.075,VCAP,0.8813182512202461,1.0070272657617674,0.8419
MRK-003,3.25,MK-5108,0.225,VCAP,0.8813182512202461,0.9884470788543746,0.93293
